row_id,planet_name,num_stars,num_planets,num_moons,orbital_period,radius_in_earth,mass_in_earth,planet_mass,eccentricity,equilibrium_temp_K,st_eff_temp_k,st_radius,st_mass
1632,K2-3 c,1,3,0,24.64354,1.85,,,,344,3896,0.56,0.6
1633,K2-3 d,1,3,0,44.55646,,2.80007,2.80007,0,,3896,0.56,0.6
1634,K2-30 b,1,1,0,4.09803132,,,,,,5198,1.06,0.88
1635,K2-308 b,1,1,0,3.38628,9.916,,,,,6100,1.24,1.09
1636,K2-31 b,2,1,0,1.25785,,590.1,590.1,0,,5412,0.99,1
1637,K2-312 c,1,2,0,921.2,,,1719.45168,0.853,,5959,1.22,1.18
1638,K2-315 b,1,1,0,3.1443189,0.95,,,,460,3300,0.2,0.17
1639,K2-316 b,1,2,0,1.133,1.33,,,,841,3436,0.38,0.41
1640,K2-316 c,1,2,0,5.26,1.83,,,,423,3436,0.38,0.41
1641,K2-317 b,1,1,0,6.22,2.93,,,,432,3387,0.38,0.4
1642,K2-318 b,1,1,0,7.01,1.66,,,,456,3851,0.55,0.56
1643,K2-319 b,1,1,0,26.68,2.79,,,,641,5440,0.9,0.95
1644,K2-32 b,2,4,0,8.99213,5.62,,,,,5428,0.92,0.88
1645,K2-32 c,2,4,0,20.66178,2.73,,,,,,0.76,
1646,K2-32 d,2,4,0,31.7142,3.27,,,,,,0.84,0.86
1647,K2-32 e,2,4,0,4.34934,1.212,2.1,2.1,0.043,1066,5271,0.86,0.83
1648,K2-320 b,1,1,0,1.995,2.62,,,,698,3157,0.3,0.12
1649,K2-321 b,1,1,0,2.298,1.95,,,,701,3855,0.58,0.6
1650,K2-322 b,1,1,0,8.205,1.92,,,,635,4141,0.6,0.63
1651,K2-323 b,1,1,0,24.93,2.1,,,,318,3710,0.55,0.48
1652,K2-324 b,1,1,0,3.262,2.43,,,,707,3752,0.51,0.52
1653,K2-325 b,1,1,0,6.93,2.2,,,,423,3287,0.3,0.27
1654,K2-326 b,1,1,0,1.256,2.28,,,,1114,3924,0.69,0.51
1655,K2-329 b,1,1,0,12.4551225,8.676,82.6358,82.6358,0.0697,650,5282,0.82,0.9
1656,K2-33 b,1,1,0,5.4252061,0.868,,,,,2890,0.16,
1657,K2-330 b,1,1,0,13.7748361,2.677,,,,912,6266.98,1.47,
1658,K2-331 b,1,2,0,9.398977,1.79,,,,909,5994,1.06,1.1
1659,K2-331 c,1,2,0,22.996591,2.72,,,,673,5994,1.06,1.1
1660,K2-332 b,1,1,0,17.70632,2.2,,,,266,3315,0.28,0.27
1661,K2-333 b,1,1,0,14.759287,6.18,,,,826,5880,1.22,1.06
1662,K2-334 b,1,1,0,5.113823,5,,,,,6890,1.41,
1663,K2-335 b,1,1,0,12.283211,2.21,,,,949,6222,1.33,1.23
1664,K2-336 b,1,1,0,21.191788,1.317,,,,,5277,0.78,
1665,K2-337 b,1,1,0,16.27284,2.109,,,,,5656,1.06,
1666,K2-338 b,1,1,0,3.85,,,,,,4504,0.63,0.71
1667,K2-339 b,1,1,0,19.508,2.11,,,,,,0.58,
1668,K2-34 b,1,1,0,2.9956366,13.194,,,,1552,6135.5,1.4,
1669,K2-340 b,1,1,0,29.729,,,,,,5464,1.11,0.96
1670,K2-341 b,1,1,0,36.552551,3.21,,,,598,5817,1.16,0.98
1671,K2-342 b,1,1,0,11.561514,2.4,,,,,6140,1.41,
1672,K2-343 b,1,2,0,2.787174,1.65,,,,653,3804,0.46,0.49
1673,K2-343 c,1,2,0,7.676984,2.3,,,,,3790,0.47,
1674,K2-344 b,1,1,0,3.3557219,1.915,,,,688,3807,0.56,
1675,K2-345 b,1,1,0,10.367437,2.11,,,,437,3779,0.52,0.56
1676,K2-346 b,1,1,0,26.197022,2.362,,,,,4789,0.69,
1677,K2-347 b,1,1,0,7.187257,2.41,,,,640,4599,0.63,0.66
1678,K2-348 b,1,2,0,4.6886342,3.361,,,,946,4954,0.87,
1679,K2-348 c,1,2,0,12.550171,2.67,,,,655,5077,0.85,0.83
1680,K2-349 b,1,1,0,9.029,,,,,,5274,0.79,0.9
1681,K2-35 b,1,2,0,2.39901,1.27,,,,,,0.6,
1682,K2-35 c,1,2,0,5.60912,2.09,,,,737,4680,0.72,0.76
1683,K2-350 b,1,2,0,4.163873,1.54,,,,1158,5789,1.04,0.98
1684,K2-350 c,1,2,0,19.991944,2.74,,,,687,5789,1.04,0.98
1685,K2-351 b,1,1,0,7.80692,3.03,,,,,,1.1,
1686,K2-352 b,1,3,0,3.665912,1.37,,,,1160,5791,0.95,0.98
1687,K2-352 c,1,3,0,8.236486,2,,,,,5930,0.92,
1688,K2-352 d,1,3,0,14.871387,2.23,,,,727,5791,0.95,0.98
1689,K2-353 b,1,1,0,15.4658691,5.079,,,,668,5480.8,1.02,
1690,K2-354 b,1,1,0,3.794,,,,,,3510,0.42,0.42
1691,K2-355 b,1,1,0,5.7385647,2.25,,,,1066,5790,0.92,0.96
1692,K2-356 b,1,1,0,21.0267366,2.29,,,,624,5568,0.86,0.9
1693,K2-357 b,1,1,0,16.3488637,3.72,,,,735,5794,1,0.98
1694,K2-358 b,1,1,0,11.2510285,2.68,,,,888,5650,0.91,0.93
1695,K2-36 b,1,2,0,1.422647,1.45,,,,,4953,0.75,0.81
1696,K2-36 c,1,2,0,5.340888,3.2,7.9,7.9,0.089,854,4916,0.72,0.79
1697,K2-365 b,1,1,0,23.44701,3.24,,,,,,1.11,
1698,K2-366 b,1,1,0,15.93709,1.87,,,,,,0.73,
1699,K2-367 b,1,1,0,20.643928,2.54,,,,,4396,0.68,
1700,K2-368 b,1,3,0,5.025598,1.332,,,,,4663,0.66,0.75
1701,K2-368 c,1,3,0,9.660186,1.361,,,,,4663,0.66,0.75
1702,K2-368 d,1,3,0,20.201085,1.948,,,,,4663,0.66,0.75
1703,K2-369 b,1,1,0,5.761359,1.373,,,,,5744,0.9,
1704,K2-37 b,1,3,0,4.4436649,1.5,,,,,4740,0.72,
1705,K2-37 c,1,3,0,6.43032491,,,,,,4927,0.86,0.81
1706,K2-37 d,1,3,0,14.0919,2.59,,,,,5512,0.87,0.9
1707,K2-370 b,1,1,0,2.1408063,2.596,,,,1267,5372,1,
1708,K2-371 b,1,1,0,3.11491262,,,,,,4952,0.75,0.82
1709,K2-372 b,1,1,0,9.844017,3,,,,,,0.91,
1710,K2-373 b,1,1,0,11.0213,2.25,,,,,,1.51,
1711,K2-374 b,1,2,0,4.521953,1.593,,,,,5789,0.91,0.73
1712,K2-374 c,1,2,0,16.43445,2.213,,,,,5789,0.91,0.73
1713,K2-375 b,1,1,0,14.453895,2.243,,,,,5822,1.54,1.12
1714,K2-376 b,1,1,0,5.776475,1.736,,,,,5937,1.15,0.91
1715,K2-377 b,1,1,0,12.832235,1.693,,,,,4200,0.69,0.82
1716,K2-378 b,1,1,0,2.060438,2.88,,,,,4823,0.73,0.92
1717,K2-379 b,1,1,0,8.777247,2.181,,,,,4603,0.75,0.86
1718,K2-38 b,1,2,0,4.01593,1.54,7.3,7.3,0.197,1266,5731,1.06,1.03
1719,K2-38 c,1,2,0,10.56103,2.42,9.9,9.9,,858,5757,1.1,1.07
1720,K2-380 b,1,1,0,9.40172,1.96,,,,,,1.13,
1721,K2-381 b,1,3,0,7.9388,0.94,,,,,,0.62,
1722,K2-381 c,1,3,0,16.034656,2,,,,,4473,0.68,0.75
1723,K2-381 d,1,3,0,26.803023,1.689,,,,,4473,0.68,0.75
1724,K2-382 b,1,1,0,21.697619,2.771,,,,,5570,0.88,
1725,K2-383 b,1,1,0,1.865979,1.859,,,,,5231,0.83,
1726,K2-384 b,1,5,0,2.231527,1.076,,,,,3623,0.35,0.33
1727,K2-384 c,1,5,0,4.19525,1.05,,,,,,0.26,
1728,K2-384 d,1,5,0,6.6791,1.1,,,,,,0.26,
1729,K2-384 e,1,5,0,9.71601,1.14,,,,,,0.26,
1730,K2-384 f,1,5,0,13.62749,2.222,,,,,3623,0.35,0.33
1731,K2-385 b,1,1,0,2.380867,1.539,,,,,4844,0.76,0.93
1732,K2-386 b,1,1,0,7.47331,2.74,,,,,,1.01,
1733,K2-387 b,1,1,0,28.735327,7.322,,,,,3572,0.58,0.57
1734,K2-388 b,1,1,0,6.3392677,3.92,,,,922,5289,0.93,
1735,K2-389 b,1,2,0,8.584043,2.184,,,,,5782,1.08,0.8
1736,K2-389 c,1,2,0,20.851337,2.04,,,,,5782,1.08,0.8
1737,K2-39 b,1,1,0,4.60543,6.277,28.6047,28.6047,0,,4881,2.97,0.66
1738,K2-390 b,1,1,0,3.312792,4.662,,,,,5558,0.97,0.79
1739,K2-391 b,1,1,0,4.622654,1.371,,,,,5543,0.57,0.76
1740,K2-392 b,1,1,0,15.398723,1.85,,,,,5726,1.06,0.84
1741,K2-393 b,1,1,0,10.41144,,,,,,5540,1.12,
1742,K2-394 b,1,1,0,5.095717,1.692,,,,,4938,0.63,0.48
1743,K2-395 b,1,2,0,4.803352,2.597,,,,,5007,0.78,0.95
1744,K2-395 c,1,2,0,8.491282,3.395,,,,,5007,0.78,0.95
1745,K2-396 b,1,2,0,0.673862,1.579,,,,,5236,0.92,0.95
1746,K2-396 c,1,2,0,25.76051,3.124,,,,,5236,0.92,0.95
1747,K2-397 b,1,1,0,3.572326,2.417,,,,,5387,0.97,0.94
1748,K2-398 b,1,2,0,6.393025,2.274,,,,,5946,1.24,0.94
1749,K2-398 c,1,2,0,18.787839,5.098,,,,,5946,1.24,0.94
1750,K2-4 b,1,1,0,10.00361,2.57,,,,,4077,0.62,
1751,K2-400 b,1,1,0,3.865053,1.163,,,,,3578,0.38,0.37
1752,K2-401 b,1,1,0,6.293099,2.262,,,,,4213,0.68,0.87
1753,K2-402 b,1,1,0,17.27474,2.678,,,,,5716,1.28,0.94
1754,K2-403 b,1,1,0,33.5920255,9.884,,,,949,5468,0.91,
1755,K2-404 b,1,1,0,13.115365,2.53,,,,,3748,0.55,0.55
1756,K2-405 b,1,1,0,3.4355113,4.184,,,,969,4870,0.8,
1757,K2-406 b,1,1,0,22.549406,4.602,,,,,5784,0.96,0.8
1758,K2-407 b,1,2,0,4.941907,1.283,,,,,5563,0.93,0.88
1759,K2-407 c,1,2,0,9.22453,1.36,,,,,5563,0.93,0.88
1760,K2-408 b,1,1,0,20.978959,1.677,,,,,5335,0.78,0.81
1761,K2-409 b,1,1,0,1.908084,2.482,,,,,5742,1.23,0.89
1762,K2-411 b,1,1,0,3.2141,0.99,,,,,5711,1.38,1.02
1763,K2-412 b,1,1,0,5.9382,2.116,,,,,5590,0.98,0.89
1764,K2-413 b,1,2,0,0.8094,0.76,,,,,4116,0.7,0.81
1765,K2-413 c,1,2,0,5.3301,1.233,,,,,4116,0.7,0.81
1766,K2-414 b,1,2,0,4.3696,1.219,,,,,4343,0.73,0.81
1767,K2-414 c,1,2,0,6.669,1.929,,,,,4343,0.73,0.81
1768,K2-415 b,1,1,0,4.0179694,1.015,7.5,7.5,,412,3173,0.2,0.16
1769,K2-416 b,1,1,0,13.102,2.66,1652.70772,1652.70772,,447,3746,0.55,0.55
1770,K2-417 b,1,1,0,6.535,3.31,699.2225,699.2225,,558,3861,0.58,0.57
1771,K2-419 A b,2,1,0,20.35847252,10.55,196,196,0.042,377,3711,0.54,0.56
1772,K2-42 b,1,1,0,6.68851,2.25,,,,,,0.66,
1773,K2-43 b,1,2,0,3.47114221,4.835,,,,637,3696,0.56,
1774,K2-43 c,1,2,0,2.19945,2.6,,,,,,0.61,
1775,K2-44 b,1,1,0,5.65621,3.13,,,,,,1.62,
1776,K2-45 b,1,1,0,1.729257,10.44,,,0.1,,4262.1,0.69,0.68
1777,K2-46 b,1,1,0,19.15344,2.04,,,,889,6445,1.12,
1778,K2-47 b,1,1,0,31.6551,2.48,,,,,,0.77,
1779,K2-48 b,1,1,0,20.5107,2.23,,,,,,0.66,
1780,K2-49 b,1,1,0,2.77065,1.93,,,,,4175,0.45,0.51
1781,K2-5 b,1,2,0,5.73649,4.2,,,,,,0.53,
1782,K2-5 c,1,2,0,10.93406,1.92,,,,511,4102,0.52,0.53
1783,K2-50 b,1,2,0,8.7529,1.59,,,,,4326,0.55,0.61
1784,K2-52 b,1,1,0,3.53482,11.1,,,,,6113,1.49,1.21
1785,K2-53 b,1,1,0,12.20773,2.34,,,,,,0.71,
1786,K2-54 b,1,1,0,9.7843,1.15,,,,,3798,0.38,0.42
1787,K2-55 b,1,1,0,2.8492816,,,,0.07,,4456,0.63,0.7
1788,K2-57 b,1,1,0,9.0074,2.18,,,,,,0.6,
1789,K2-58 b,1,3,0,7.052475,2.594,,,,,5134,0.8,0.86
1790,K2-58 c,1,3,0,2.53712,1.71,,,,,,0.84,
1791,K2-58 d,1,3,0,22.882,1.84,,,,,,0.84,
1792,K2-59 b,1,2,0,20.6915,2.1,,,,,,0.64,
1793,K2-59 c,1,2,0,11.29665,2.08,,,,,,0.64,
1794,K2-6 b,1,1,0,30.944593,2.312,,,,,5617,0.86,0.93
1795,K2-60 b,1,1,0,3.0026215,14.067,,,,2254,5630,1.45,
1796,K2-61 b,1,1,0,2.57275378,,,,,,5718,1,1.02
1797,K2-62 b,1,2,0,6.67010938,,,,,,4555,0.7,0.72
1798,K2-62 c,1,2,0,16.1966,2.14,,,,,4880,0.73,0.77
1799,K2-63 b,1,2,0,20.257,3.22,,,,,6771,1.63,1.4
1800,K2-63 c,1,2,0,25.4556,3.9,,,,,6771,1.63,1.4
1801,K2-64 b,1,1,0,6.53044,2.07,,,,,5312,0.73,0.74
1802,K2-65 b,1,1,0,12.647815,1.382,,,,,4799,0.67,0.7
1803,K2-66 b,1,1,0,5.06963,2.49,21.3,21.3,0,1372,5887,1.67,1.11
1804,K2-68 b,1,1,0,8.054787,1.828,,,,,4893,0.7,0.75
1805,K2-69 b,1,1,0,7.06599,2.32,,,,,4127,0.49,0.55
1806,K2-7 b,1,1,0,28.6777,4.12,,,,,5715,2.13,1.05
1807,K2-70 b,1,1,0,13.978518,2.75,,,,,5131,0.8,0.85
1808,K2-71 b,1,1,0,6.98541,2.15,,,,,4006,0.43,0.48
1809,K2-72 b,1,4,0,5.57739,0.75,,,,,3497,0.23,0.22
1810,K2-72 c,1,4,0,15.1871,0.86,,,,,3497,0.23,0.22
1811,K2-72 d,1,4,0,7.7599,0.73,,,,,3497,0.23,0.22
1812,K2-72 e,1,4,0,24.1669,0.82,,,,,3497,0.23,0.22
1813,K2-73 b,1,1,0,7.49491004,,,,,,5865,1.06,1.06
1814,K2-74 b,1,1,0,19.565086,2.94,,,,,5804,1.01,
1815,K2-75 b,1,2,0,7.8142,2.67,,,,,5995,1.56,1.16
1816,K2-75 c,1,2,0,18.286069,2.626,,,,,6022,1.24,1.17
1817,K2-77 b,1,1,0,8.2000786,2.414,,,,693,4865.6,0.79,
1818,K2-79 b,1,1,0,10.9947,4.09,9.2,9.2,0.23,1022,5897,1.26,1.07
1819,K2-8 b,1,2,0,10.353263,3.09,,,,,4797,0.73,
1820,K2-8 c,1,2,0,5.06408,2.44,,,,,5147,0.8,0.84
1821,K2-80 b,1,3,0,19.0912,2.03,,,,,,0.79,
1822,K2-80 c,1,3,0,5.60473,1.41,,,,,,0.79,
1823,K2-80 d,1,3,0,28.8819,2.39,,,,,,0.79,
1824,K2-81 b,1,1,0,6.10241,2.38,,,,,,0.7,
1825,K2-83 b,1,2,0,2.747227,1.71,,,0.07,,3875.75,0.55,0.59
1826,K2-83 c,1,2,0,10.00102551,,,,,,3848,0.56,0.56
1827,K2-84 b,1,2,0,6.42149,2.51,,,,,,0.84,
1828,K2-84 c,1,2,0,27.8522,2.16,,,,,,0.84,
1829,K2-85 b,1,1,0,0.68458757,,,,,,4222,0.73,0.66
1830,K2-86 b,1,1,0,8.77709,5.1,,,,,,0.8,
1831,K2-87 b,1,1,0,9.72739,4.6,,,,,5406,0.93,0.95
1832,K2-88 b,1,1,0,4.6122,1.23,,,,,3537,0.26,0.26
1833,K2-89 b,1,1,0,1.096026,0.615,,,,,3691,0.32,0.35
1834,K2-9 b,1,1,0,18.44883,1.6,,,,284,3468,0.25,0.24
1835,K2-90 b,1,2,0,13.73288,2.64,,,,,,0.65,
1836,K2-90 c,1,2,0,2.90022,1.36,,,,,,0.65,
1837,K2-91 b,1,1,0,1.419714,1.18,,,,,,0.28,
1838,K2-95 b,1,1,0,10.1346454,3.31,,,,474,3566,0.4,0.41
1839,K2-97 b,1,1,0,8.406951,11.5,,,,,,4.79,
1840,K2-98 b,1,1,0,10.13682,4.6,,,,,,1.37,
1841,K2-99 b,1,1,0,18.24841,12.48,,,,,,2.71,
1842,KELT-1 b,1,1,0,1.21749415,,,,0.0013,,6518,1.46,1.32
1843,KELT-10 b,1,1,0,4.16612653,14.537,,,,1226,5883,1.16,
1844,KELT-11 b,1,1,0,4.73626,,,70.55826,0.7,,5326,2.83,1.46
1845,KELT-12 b,1,1,0,5.0316347,15.4,,,,1656,6350,2.16,
1846,KELT-14 b,1,1,0,1.7100122,17.219,,,,1493,5720,1.51,
1847,KELT-15 b,2,1,0,3.329475,,,,,,6003,1.48,1.18
1848,KELT-16 b,2,1,0,0.96899328,,,,,,6236,1.36,1.21
1849,KELT-17 b,1,1,0,3.0801833,17.534,,,,1883,7511,1.7,
1850,KELT-18 b,2,1,0,2.87169867,,,,,,,,
1851,KELT-19 A b,2,1,0,4.6117328,18.796,,,,1722,7346,1.67,
1852,KELT-2 A b,2,1,0,4.11377556,,,,,,6151,1.83,1.31
1853,KELT-20 b,1,1,0,3.47410042,,,,,,8720,1.56,1.76
1854,KELT-21 b,1,1,0,3.6127714,19.366,,,,2344,8324,1.71,
1855,KELT-23 A b,2,1,0,2.255251,14.83,298.12454,298.12454,0,1561,5899,1,0.94
1856,KELT-24 b,2,1,0,5.5514975,,,,,,6509,1.51,1.46
1857,KELT-3 b,2,1,0,2.7033942,16.72,,,,1790,6518,1.61,
1858,KELT-4 A b,3,1,0,2.9895092,18.818,,,,1695,6317,1.61,
1859,KELT-6 b,1,2,0,7.8457,14.572,165.2716,165.2716,0.22,,6102,1.73,1.42
1860,KELT-6 c,1,2,0,1276,,,1179.1493,0.21,,6272,1.53,1.13
1861,KELT-7 b,1,1,0,2.7347703,,,,,,6768,1.81,1.76
1862,KELT-8 b,1,1,0,3.2440796,,,,,,5703,1.39,1.02
1863,KELT-9 b,2,1,0,1.48111871,,,,,,,,
1864,KIC 10001893 b,1,3,0,0.2197,,,,,,27500,,
1865,KIC 10001893 c,1,3,0,0.32528,,,,,,27500,,
1866,KIC 10001893 d,1,3,0,0.81161,,,,,,27500,,
1867,KIC 10068024 b,1,1,0,2.073549,,,635.65681,,,6118.4,1.57,1.22
1868,KIC 10525077 b,1,1,0,854.083,5.5,,,,,6091,1.01,1.01
1869,KIC 3526061 b,1,1,0,3552,,,5768.58559,0.85,,4829,5.86,1.42
1870,KIC 3558849 b,1,1,0,1322.3,6.9,,,,,6175,1.01,0.98
1871,KIC 5437945 b,1,2,0,440.7843755,,,,,,5976.19,1.95,1.1
1872,KIC 5479689 b,1,1,0,1.701531,,,158.9142,,,5459.1,0.89,0.97
1873,KIC 7917485 b,1,1,0,840,,,3750.394,0.15,,7067,,1.63
1874,KIC 8121913 b,1,1,0,3.294601,,,667.43965,,,5975.3,2.23,1.46
1875,KIC 8540376 b,1,3,0,31.8099,4.1,,,,,6474,1.26,1.04
1876,KIC 8540376 c,1,3,0,75.2,2.4,,,,,6474,1.26,1.04
1877,KIC 9663113 b,1,2,0,572.383277,3.78,,,0,232,6065,1.01,0.96
1878,KMT-2016-BLG-0212L b,1,1,0,,,5700,5700,,,,,0.48
1879,KMT-2016-BLG-1105L b,1,1,0,,,12.14,12.14,,,,,0.43
1880,KMT-2016-BLG-1107L b,1,1,0,,,29,29,,,,,0.02
1881,KMT-2016-BLG-1397L b,1,1,0,,,,,,,,,
1882,KMT-2016-BLG-1820L b,1,1,0,,,1450,1450,,,,,0.04
1883,KMT-2016-BLG-1836L b,1,1,0,,,700,700,,,,,0.49
1884,KMT-2016-BLG-2142L b,1,1,0,,,,,,,,,
1885,KMT-2016-BLG-2364L b,1,1,0,,,1250,1250,,,,,0.5
1886,KMT-2016-BLG-2397L b,1,1,0,,,769,769,,,,,0.62
1887,KMT-2016-BLG-2605L b,1,1,0,,,245.0457,245.0457,,,,,0.06
1888,KMT-2017-BLG-0165L b,1,1,0,,,,,,,,,
1889,KMT-2017-BLG-0428L b,1,1,0,,,5.55,5.55,,,,,0.34
1890,KMT-2017-BLG-0673L b,1,1,0,,,1166.43025,1166.43025,,,,,0.63
1891,KMT-2017-BLG-1003L b,1,1,0,,,3.72,3.72,,,,,0.27
1892,KMT-2017-BLG-1038L b,1,1,0,,,640,640,,,,,0.37
1893,KMT-2017-BLG-1146L b,1,1,0,,,270,270,,,,,0.4
1894,KMT-2017-BLG-1194L b,1,1,0,,,3.54,3.54,,,,,0.41
1895,KMT-2017-BLG-2509L b,1,1,0,,,664.26137,664.26137,,,,,0.46
1896,KMT-2018-BLG-0029L b,1,1,0,,,7.59,7.59,,,,,1.14
1897,KMT-2018-BLG-0030L b,1,1,0,,,460.85119,460.85119,,,,,0.51
1898,KMT-2018-BLG-0087L b,1,1,0,,,73.10053,73.10053,,,,,0.1
1899,KMT-2018-BLG-0247L b,1,1,0,,,648.36995,648.36995,,,,,0.27
1900,KMT-2018-BLG-0748L b,1,1,0,,,60,60,,,,,0.09
1901,KMT-2018-BLG-0885L b,1,1,0,,,9852.68062,9852.68062,,,,,0.29
1902,KMT-2018-BLG-1025L b,1,1,0,,,6.059,6.059,,,,,0.22
1903,KMT-2018-BLG-1292L b,1,1,0,,,1570,1570,,,,,1.25
1904,KMT-2018-BLG-1743L b,1,1,0,,,512.33939,512.33939,,,,,0.42
1905,KMT-2018-BLG-1976L b,1,1,0,,,705.57906,705.57906,,,,,0.65
1906,KMT-2018-BLG-1988L b,1,1,0,,,6.78,6.78,,,,,0.48
1907,KMT-2018-BLG-1990L b,1,1,0,,,106,106,,,,,0.08
1908,KMT-2018-BLG-1996L b,1,1,0,,,346.43296,346.43296,,,,,0.69
1909,KMT-2018-BLG-2602L b,1,1,0,,,365.50267,365.50267,,,,,0.66
1910,KMT-2019-BLG-0253L b,1,1,0,,,9.2,9.2,,,,,0.7
1911,KMT-2019-BLG-0297L b,1,1,0,,,6038.73973,6038.73973,,,,,0.21
1912,KMT-2019-BLG-0298L b,1,1,0,,,575.26942,575.26942,,,,,0.7
1913,KMT-2019-BLG-0335L b,1,1,0,,,6674.39655,6674.39655,,,,,0.32
1914,KMT-2019-BLG-0371L b,1,1,0,,,2447.27873,2447.27873,,,,,0.09
1915,KMT-2019-BLG-0414L b,1,1,0,,,1353.94901,1353.94901,,,,,0.74
1916,KMT-2019-BLG-0842L b,1,1,0,,,10.28,10.28,,,,,0.76
1917,KMT-2019-BLG-0953L b,1,1,0,,,15.5,15.5,,,,,0.28
1918,KMT-2019-BLG-1042L b,1,1,0,,,60.3874,60.3874,,,,,0.3
1919,KMT-2019-BLG-1216L b,1,1,0,,,27.9689,27.9689,,,,,0.36
1920,KMT-2019-BLG-1339L b,1,1,0,,,3880,3880,,,,,0.27
1921,KMT-2019-BLG-1367L b,1,1,0,,,4.06,4.06,,,,,0.25
1922,KMT-2019-BLG-1552L b,1,1,0,,,1287.20505,1287.20505,,,,,0.79
1923,KMT-2019-BLG-1715L b,1,1,0,,,813.64072,813.64072,,,,,0.61
1924,KMT-2019-BLG-1806L b,1,1,0,,,4.67,4.67,,,,,0.75
1925,KMT-2019-BLG-1953L b,1,1,0,,,,,,,,,
1926,KMT-2019-BLG-2783L b,1,1,0,,,368.68095,368.68095,,,,,0.34
1927,KMT-2019-BLG-2974L b,1,1,0,,,88.99195,88.99195,,,,,0.47
1928,KMT-2020-BLG-0414L b,1,2,0,,,0.86,0.86,,,,,0.22
1929,KMT-2020-BLG-0414L c,1,2,0,,,5371.30008,5371.30008,,,,,0.34
1930,KMT-2021-BLG-0119L b,1,1,0,,,1754.41281,1754.41281,,,,,0.56
1931,KMT-2021-BLG-0171L b,1,1,0,,,11.8,11.8,,,5200,,0.76
1932,KMT-2021-BLG-0192L b,1,1,0,,,31.78284,31.78284,,,,,0.27
1933,KMT-2021-BLG-0240L b,1,1,0,,,66.74397,66.74397,,,,,0.56
1934,KMT-2021-BLG-0320L b,1,1,0,,,31.78284,31.78284,,,,,0.32
1935,KMT-2021-BLG-0322L b,2,1,0,,,,,,,,,0.62
1936,KMT-2021-BLG-0712L b,1,1,0,,,38.19,38.19,,,,,0.22
1937,KMT-2021-BLG-0748L b,1,1,0,,,130.30965,130.30965,,,,,0.36
1938,KMT-2021-BLG-0909L b,1,1,0,,,400.46379,400.46379,,,,,0.38
1939,KMT-2021-BLG-0912L b,1,1,0,,,2.81,2.81,,,,,0.8
1940,KMT-2021-BLG-1077L b,1,2,0,,,69.92225,69.92225,,,,,0.14
1941,KMT-2021-BLG-1077L c,1,2,0,,,79.4571,79.4571,,,,,0.14
1942,KMT-2021-BLG-1105L b,1,1,0,,,413.17693,413.17693,,,,,0.63
1943,KMT-2021-BLG-1150L b,1,1,0,,,279.689,279.689,,,,,0.73
1944,KMT-2021-BLG-1253L b,1,1,0,,,22.23,22.23,,,,,0.29
1945,KMT-2021-BLG-1303L b,1,1,0,,,120.77479,120.77479,,,,,0.57
1946,KMT-2021-BLG-1372L b,1,1,0,,,61.27,61.27,,,,,0.42
1947,KMT-2021-BLG-1391L b,1,1,0,,,4.67,4.67,,,,,0.38
1948,KMT-2021-BLG-1547L b,1,1,0,,,467.20776,467.20776,,,,,0.72
1949,KMT-2021-BLG-1554L b,1,1,0,,,38.13941,38.13941,,,,,0.08
1950,KMT-2021-BLG-1689L b,1,1,0,,,39,39,,,4570,,0.68
1951,KMT-2021-BLG-1770L b,1,1,0,,,6674.39655,6674.39655,,,,,0.13
1952,KMT-2021-BLG-1898L b,1,1,0,,,232.01474,232.01474,,,,,0.48
1953,KMT-2021-BLG-2010L b,1,1,0,,,340.0764,340.0764,,,,,0.37
1954,KMT-2021-BLG-2294L b,1,1,0,,,22.24799,22.24799,,,,,0.11
1955,KMT-2021-BLG-2478L b,1,1,0,,,289.22385,289.22385,,,,,0.2
1956,KMT-2022-BLG-0371L b,1,1,0,,,82.63539,82.63539,,,,,0.63
1957,KMT-2022-BLG-0440L b,1,1,0,,,15.4,15.4,,,,,0.53
1958,KMT-2022-BLG-1013L b,1,1,0,,,98.52681,98.52681,,,,,0.18
1959,KMT-2023-BLG-0416L b,1,1,0,,,13.34879,13.34879,,,,,0.61
1960,KMT-2023-BLG-0469L b,1,1,0,,,39.41072,39.41072,,,,,0.47
1961,KMT-2023-BLG-0735L b,1,1,0,,,38.77507,38.77507,,,,,0.61
1962,KMT-2023-BLG-1431L b,1,1,0,,,13.4,13.4,,,,,0.57
1963,KMT-2023-BLG-1454L b,1,1,0,,,244.72787,244.72787,,,,,
1964,KMT-2023-BLG-1642L b,1,1,0,,,343.25468,343.25468,,,,,0.17
1965,KOI-12 b,1,2,0,17.8552197,18.37,,,,,6918,1.91,1.55
1966,KOI-1257 b,2,1,0,86.647661,10.54,460.83,460.83,0.772,511,5520,1.13,0.99
1967,KOI-13 b,3,1,0,1.76358747,,,,,,7986.07,,
1968,KOI-142 b,1,3,0,10.916386,3.78,,,0,791,5621,1,1.06
1969,KOI-142 c,1,3,0,22.3395,,198.8,198.8,0.05628,,5471,0.88,0.96
1970,KOI-1599.01,1,2,0,20.4071345,1.76,,,0,660,5823,0.97,1.02
1971,KOI-1599.02,1,2,0,13.6163456,64.05,,,0,755,5823,0.97,1.02
1972,KOI-1783.01,1,2,0,134.4786723,7.5,,,0,372,6215,0.96,1.03
